"respondent_id","tasks","profile_rows","finished","progress","all_primary_demographics_missing","primary_demographics_valid","final_analysis_sample","exclusion_reason"
"R_22tsB5XfTq2z8rd",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_22uaSksSlS1bqW2",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_22ue04hNVqGuPpo",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_22yxLC16Uh6udY6",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_22zfeybRChdlPq2",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_232I7MsastICDLQ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_233uNrFYXayf8E9",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_239ukGjnci1c6s0",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_23enu3OPKo3GvSd",3,6,FALSE,78,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_23fsrWPit5dV5q1",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_242uI0CMLzA2s21",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_247RYp6gU4SMrCq",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_247zLIkmF9cWEhq",3,6,FALSE,83,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_24emMzf5gbyYUZc",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_24oMOuN8JgpbWM1",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_24vJAPzUu3jpwLX",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_25BE10jAcMcjWEE",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_25BmtPs0AQivMB6",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_25KoI1MWQYSCGYF",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_25Nkd0dxhN738K7",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_25QlLkU62mn8Bft",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_25XChv868ugZDH6",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_25XzKhnNKdaV5Di",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_25Y1mBe5HzcRA45",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_25Zbl4x3ml27Pgu",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_25skLLJibYonOOd",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_262dfGi8YiObB17",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_263cp9x26UinwDe",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_264mUVxBuIZXSxu",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_265dYjA42fHr0EY",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_26bBgel1rjSuOt4",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_26mPJ7IjxiPeYjD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_272ohxUAA3WM2jQ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_279EJQUxBOabdhF",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_27HbopWmJSfRbeR",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_27eAypTa03KfL63",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_27gk1cZl7WtZoeY",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_27jviaZyuuTEwqR",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_27ksTPlETAStRBZ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_27ru1m3WmD36nKQ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_27xSd2KDqu1ef7a",2,4,FALSE,50,TRUE,FALSE,FALSE,"fewer_than_three_tasks"
"R_28H6QqNd8k1NczW",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_28URJuzJwJFe7Yr",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_296o9dAInpzdIlC",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_29nRJQKrO7KJG0A",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_29pnohZ3W6UrOF8",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_29vae9GUmPUKhWd",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2A0SmZoOQvUbfbK",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2AKGQYwdE1Ku8mc",3,6,TRUE,100,FALSE,FALSE,FALSE,"invalid_primary_party"
"R_2AMXHzS3JnU52h6",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2AR74d0ACCsRCYq",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2B3fWURJznN3XJ9",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2B4nQbavmOeO7ty",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2BgQsdSvSvZDne5",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2Bhez3d0AU2Hg75",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2Bl0CKBuAhXT2vQ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2BxrHe34lA6rhWL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2CCkqqeAYWIUvW3",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2CDrAVBCSm17vqB",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2CPawTtKdJU1AoC",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2CPuc78ASKfXCXm",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2CZBQ600YGPRd3C",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2Cd2OuGH6UUunur",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2Cf7xnvC9D6lzgy",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2CfFaqXjEL96haE",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2Cg1pSWVUy5Zqu8",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_2Ck1T8n9WSjtzrW",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2CxKcis5SZidmsj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2CywAQssX8XIjgE",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2D1R0Dw00OyjFIY",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2D2lG8gWSYtrfKJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2D6swl41mNzitRD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2D7ZBbHah3GxHAB",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2DLykLOD7wDXO5P",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2DM5XxMfhq4pWDH",2,4,FALSE,50,TRUE,FALSE,FALSE,"fewer_than_three_tasks"
"R_2DNNhGx8QiEIcuV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2DS2UKJrcioJJsB",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2DSmwY6f8P1vIeg",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2EEqKtnFcGwMiiO",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2EbFRFLiXgVRonc",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2EbeVEYyNA5DP8a",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2EmBCPKJZFRT1Vo",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2EyNK8n3lfOYgZK",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2Ez8iNqCAkcK8Pa",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2OPYsfJc5D6GX7J",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2OPfiKGFrTSfO2y",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2P0gpWMb5asCcu9",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2P570am9rZyrbYz",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2P5vNCe3i9qYp8u",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2P6BW7G1BFIw6d0",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2P7oXV20IRxLT8R",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2PCrGZ0U5zuh1ja",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2PmOqzkXDtHCtRj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2Pw1sM0H5yfgmgj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2QGKOWbAGIu8Eez",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2QKXj3RCAh4PFyS",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2QSXGk8AE75mZb6",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2QVV54nYv9WdtT0",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2QgN7M6IJ1DSbTL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2QhNXpWAkevPBZw",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2QmQJjANHh7DNnp",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2QmU8lyuFkT4WNa",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2QoKblC1IYFvo3K",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_2QocOZz9C2JkolM",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2Qydr1YJ0WJdXGo",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2Qyz2eFsX2DJBA4",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2R1BdXHoUS10Mvs",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2R2O88wdioy9O6T",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2ROkgOH5ZlvU1nQ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2RQSwWBugA5oL5E",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2RQxQrvDHmqyZqJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2RUMeq0KxCxROUI",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2RaIB6qnkdfPIuM",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2S1ybYRVUiw2FHu",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2S32llXxZDbmi0Y",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_2S5ZtLnT5zpcNYt",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2SIEZcSQCjBB4ob",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2Sc0yjcZ7GzJlHg",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2SpJ2zWq6xqmaCQ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2SrC5NwlbPtGx1p",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2TBjzqo28Iq3nq7",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2TNcgSVw85EdJBF",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2TSPScuAsJttcvV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2TnjYhX3VF8GLzA",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2TuGs81ppSflI3u",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2TuhFVOhP4bnZG8",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2U32tm9IVoeiAwO",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2U5HbT9Rq1yFzPg",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2UVOjk4zoqQhTuP",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2UaZrWfHXbZp3f0",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2UayEqm6GrEg6ki",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2V4iWI865dKCHhx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2VCvOxXQYNDxtFd",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2VDcpOKmA5jAJAJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2VInYyBD6oR2DU0",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2VOYFWLUxmR0bNn",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2VeGtyfZUlXNt2q",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2VfQJcCJ6hm0AG5",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2Vyw3KbmKWFFFRN",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2WAShW0NRxAlDfE",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2WCjLlcr1lmcJOh",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2WGtJkG4xSU08Eg",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2WVkeF3e20p6RCW",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2WwgJOsJcVzZ1MV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2Wxm5LTqLqXuG8x",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2X6RyQ9RFRoqkyW",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2XdFO31rV19pXj3",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2XpQZ3SGvIt3B8q",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2Y5kdOnBTi7xH9q",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2YJtVSk6BJjHs0h",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2YQGCP4IWPgmPrq",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2YWxsKkLBPKwGJi",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2Ynv6La4vXwuEL3",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2YtCFhZVniq7aSz",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2ZCDz6qfpJQgIwJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2ZCEy7vsXHtETwi",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2ZOJZyohzBpHVBC",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2ZPR3lz6sIiMzAO",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2aE7GW3905BgiQe",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2aFEuRbNYw3PGI4",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2aJsGpcL0rhG23B",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2aRIVDRA7zMwSCx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2aUHAA76lPV0app",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2aVSN2i9LjdceAs",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2agnulAeGsBoKtD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2ahFM8Rm7YsbHDP",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2ammJIpk5oW6msV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2anNToi9PASxx5T",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2anSopdluDnvZox",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2awoJevJ6hT511b",2,4,FALSE,50,TRUE,FALSE,FALSE,"fewer_than_three_tasks"
"R_2axZ8UHZQbpK58w",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2ay3E52rm3pxL0K",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2b2TkKgNfCISSIi",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2b2xE5Tkf8XV80o",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2bN1bUtLJPCTotn",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2bOB91Dw5pNoLJ8",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2bOXbi70RQcj2g0",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2bUH4rOOMTVwIAi",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2bUUbr4FF97ohPb",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2bUYDTyUo58ZGB8",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2cisRM32PYLDfoe",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2cj6hyREUnHQcdE",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2cnKTtciMl6siXI",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2cpxMQVJUJbhlvj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2cqoACwpOkCt8Pb",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2cvL3BKnaVKEUdg",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2cvc9qx9CA9nrcj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2czsPZPvp7HYklt",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2dA24N5RuJXOqzj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2dA6njZZlLJeZTN",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2dEm0PEZnB2DUcZ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2dG7lsPM9bDpvjx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2dGBT9umtrngOWY",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2dHhw6RG47jVX0p",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2dSifo5Juoc0aoM",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2dTrjNJANa4fDET",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2dXS2JbZVpf0GEW",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2dXSkqjbUl5LDvz",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2dfNE1xSv66mYXv",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2dhTcEcEqg87b2l",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2dhZTsfJmp1LP4V",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2dseoazTInolDAc",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2dxMAasZF9iEyQU",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2e3bj6lDqBY5mCP",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2eUtnbyxWy2WlXp",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2eW0qhBcZlGuZty",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2eWMAGO1tGAOyJF",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2ea28GHOQUCw8ZC",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2ea3Nww2oJhnoJb",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2f0z71zXhN87Iu4",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2f2QPVY8HZjlotZ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2fKaZ2joC3oSt40",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2fe9xi32uAGOYCJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2fqCncQAFEDn8N3",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2fwIyrFJK9Qrp6z",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2fx64j9DlnhnwXo",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2fxm9kirQGtDSyC",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2fxt63Ut2lLsT9b",3,6,FALSE,78,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_2nUViSEgenyVPzz",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2pLwJCNI4A90Lyi",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2pQCDWpPMNsWskU",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2pWy6KnaMnOWFBo",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2q9i3JvJanoGqlX",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2q9tStydRETlBcm",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_2qjHIOMQw3G0OtJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2qpDp1DOiohn5NL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2qwMF0UCfyxB1r3",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2rBN5hdlEGy84ky",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2rN7A440jogP2i1",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2rPL7Wr7goe4pmy",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2rUv9dP0NN17xKv",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2rgFNMrEPJinoqJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2rl7KEnjfAIeD56",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2roQMJdunnhJETb",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2rp87YBjrytwDO5",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2rpAvfR0vqGHLCV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2rqsbATmEMnRe69",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2s5ck6n4q1Ra2eJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2s6CLuiwJ2mH63U",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2s6JwQ18YeTyPOC",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2sNqjcL4quDPs1r",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2sSBNqqN8lkI5nM",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2sU3CElhqCLBjAD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2sUdYbP1ImGfmFt",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2sbCkErNjMRPn93",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2t36gnQUcqkkfGg",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2tA0KrmZL4jvdyd",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2tA3dpvxAdFwdQV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2tGuFg50jUGdGlO",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2tJNV4WaJPNkxfM",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2tJdkOUZkNaiHL7",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2tMt9tRBCne6dZu",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2tbMm3xqjYyDeib",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2tbPNF2kk2YqaOC",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2tfKklEfL5vivXH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2tm4GxGNBMrxCyo",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_2tmSk2qtZnSt9La",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2tmmaU2QTUC7H0i",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2tnuDn6oYM5RVrt",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2to2PiKvquoZsgz",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2to5LS3f3b4KD9I",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2tsOwIuGhrcmFYv",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2tu6slQI4TzyRCR",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2uHE8PE1wW7fZvO",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2uKgBPLEwFXglJa",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2uQJVyLCCuQzY9A",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2uTIpTVftwomjya",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2uZZGLTkaqnZpfX",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2uqXD2uNX2CoqOD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2v0MtCHQ7N18Wqj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2v0pQF5vR3zDnGp",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2v7i5V4jQbYG9uG",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2wAC8cYT1RBo2KS",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2wGKe2JZwjqfQ61",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2wHSiX7m7wiSAVV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2wKXhaSLRayEbuV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2wNZmGZXeTNaKxN",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2wQAk1e8PbTc0aS",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2wQXQ6sRvhEhSfc",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2wbPYR1g2ih0OH3",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2wgjs2xttEhHWkZ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2wh0vKBH1C3BV5W",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_2witrHJUBRD3wMr",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
